employee_id,first_name,last_name,department_id,job_role,job_level,hire_date,gender,age,marital_status,education_level,distance_from_home,business_travel,manager_id,current_status
1644,Bruno,Nakamura,4,Finance Manager,4,2023-01-27,Male,48,Married,Doctor,4,Travel_Frequently,787,Active
1645,Caleb,Mehta,1,Sales Executive,2,2022-01-13,Male,35,Divorced,College,15,Travel_Rarely,1070,Terminated
1646,Marcus,Haddad,2,Software Engineer,1,2019-10-23,Female,24,Single,Below College,2,Travel_Frequently,468,Active
1647,Rahul,Ramos,2,Software Engineer,1,2022-02-06,Female,27,Married,Bachelor,8,Travel_Rarely,520,Active
1648,Ingrid,Dubois,2,Software Engineer,1,2021-06-06,Male,27,Single,Bachelor,2,Travel_Frequently,520,Active
1649,Caleb,Vandenberg,2,QA Engineer,1,2020-05-13,Male,40,Single,Bachelor,7,Travel_Rarely,1128,Terminated
1650,Divya,Marchetti,1,Sales Executive,2,2020-02-19,Male,29,Single,Bachelor,10,Travel_Rarely,174,Active
1651,Lena,Duarte,6,Support Representative,3,2022-05-28,Female,36,Married,Master,5,Travel_Rarely,431,Active
1653,Chloe,Osei,5,Operations Director,2,2018-12-01,Male,25,Divorced,Below College,2,Travel_Frequently,1360,Active
1654,Chloe,Lindqvist,5,Operations Director,2,2020-07-08,Male,39,Married,Bachelor,12,Travel_Rarely,601,Active
1655,Hannah,Duarte,2,Engineering Director,4,2021-03-06,Female,49,Married,Master,22,Travel_Rarely,80,Active
1656,Nadia,Silva,2,Engineering Director,3,2011-02-01,Female,50,Divorced,Doctor,17,Travel_Rarely,385,Active
1657,Soren,Simonsen,1,Sales Representative,1,2023-12-16,Female,20,Single,Bachelor,2,Travel_Rarely,302,Active
1658,Isabel,Sharma,2,Software Engineer,2,2014-11-18,Female,34,Divorced,Bachelor,3,Travel_Rarely,1069,Active
1659,Aarav,Pashkov,2,QA Engineer,1,2021-03-02,Male,36,Single,Bachelor,7,Travel_Rarely,1250,Active
1661,Daniel,Krishnan,6,Support Representative,4,2010-06-12,Female,49,Married,Below College,6,Travel_Rarely,1278,Active
1662,Soren,Cardoso,5,Operations Director,2,2022-05-17,Female,36,Married,Master,1,Non-Travel,1026,Active
1664,Idris,Rossi,6,Support Representative,2,2020-03-24,Male,36,Divorced,College,3,Travel_Rarely,119,Active
1665,Hugo,Grimaldi,4,Finance Manager,4,2015-09-07,Female,54,Married,Doctor,22,Travel_Rarely,374,Active
1666,Soren,Marchetti,2,Engineering Director,4,2011-11-08,Male,43,Married,College,15,Travel_Rarely,141,Active
1667,Leila,Varga,1,Sales Executive,2,2014-02-03,Male,35,Single,Master,12,Travel_Frequently,1070,Terminated
1668,Peter,Grimaldi,2,Software Engineer,2,2012-07-28,Male,38,Married,Bachelor,1,Travel_Frequently,447,Active
1669,Rahul,Ortega,1,Sales Executive,2,2015-10-03,Male,29,Divorced,Bachelor,5,Travel_Rarely,174,Active
1670,Nikolai,Cardoso,1,Sales Executive,2,2019-10-25,Male,33,Divorced,Master,2,Travel_Rarely,1050,Active
1671,Claire,Nowak,2,Software Engineer,2,2016-03-27,Male,32,Divorced,Bachelor,2,Travel_Rarely,1789,Active
1673,Chloe,Pashkov,1,Sales Executive,2,2015-02-19,Female,31,Married,Master,5,Travel_Rarely,1319,Active
1674,Grace,Krishnan,2,QA Engineer,1,2023-03-17,Female,49,Divorced,Bachelor,16,Travel_Rarely,58,Active
1675,Elena,Whitfield,2,QA Engineer,1,2021-11-04,Female,38,Single,Bachelor,2,Travel_Frequently,1128,Active
1676,Grace,Novak,4,Finance Manager,4,2022-12-23,Female,47,Divorced,Master,2,Travel_Rarely,787,Active
1677,Felix,Kowalski,4,Finance Manager,4,2017-09-30,Male,49,Single,Bachelor,1,Travel_Rarely,787,Active
1678,Marcus,Tanaka,1,Sales Executive,3,2023-03-13,Male,41,Single,College,23,Travel_Rarely,1716,Active
1680,Oscar,Kowalski,1,Sales Representative,1,2023-04-27,Male,20,Single,Below College,9,Travel_Rarely,302,Active
1681,Idris,Halvorsen,1,Sales Executive,2,2019-12-21,Female,33,Divorced,Bachelor,16,Non-Travel,1050,Active
1682,Mira,Kowalski,6,Support Representative,2,2022-05-18,Male,36,Married,Master,26,Travel_Rarely,119,Active
1683,Mira,Pashkov,3,HR Generalist,1,2023-08-14,Female,44,Divorced,Bachelor,1,Travel_Rarely,1098,Active
1684,Leila,Navarro,2,QA Engineer,1,2020-01-24,Male,23,Single,Below College,8,Travel_Rarely,468,Terminated
1687,Sanne,Bergman,2,QA Engineer,1,2025-03-18,Female,38,Married,College,4,Travel_Rarely,1128,Active
1689,Andre,Lombardi,6,Support Representative,3,2021-09-02,Male,53,Married,Master,24,Travel_Rarely,1606,Active
1691,Nikolai,Rossi,1,Sales Representative,1,2014-10-25,Female,48,Married,College,7,Travel_Frequently,118,Terminated
1692,Luis,Hassan,2,QA Engineer,1,2022-09-16,Male,32,Single,Master,2,Travel_Rarely,815,Terminated
1693,Nadia,Quintero,2,QA Engineer,1,2018-12-09,Male,26,Single,Bachelor,7,Non-Travel,843,Active
1694,Andre,Bakker,2,Software Engineer,1,2021-09-10,Male,55,Divorced,Bachelor,22,Travel_Rarely,1255,Active
1696,Fatima,Varga,2,QA Engineer,2,2010-11-28,Male,34,Married,College,5,Travel_Rarely,1069,Active
1697,Aarav,Haddad,6,Support Representative,3,2024-10-02,Male,60,Divorced,Master,1,Travel_Rarely,258,Active
1698,Tobias,Bergman,2,QA Engineer,1,2011-03-05,Male,33,Married,Bachelor,21,Travel_Rarely,901,Active
1700,Divya,Halvorsen,1,Sales Executive,2,2019-09-13,Male,37,Divorced,Master,1,Travel_Frequently,81,Active
1701,Viktor,Vandenberg,2,Software Engineer,1,2015-11-04,Female,34,Married,Bachelor,19,Travel_Rarely,730,Active
1702,Andre,Rossi,1,Sales Representative,1,2021-08-08,Male,23,Divorced,Bachelor,7,Travel_Rarely,1869,Terminated
1703,Bruno,Larsen,6,Support Representative,3,2017-01-06,Female,44,Married,Bachelor,2,Travel_Rarely,1606,Active
1704,Hannah,Ferreira,2,Software Engineer,1,2020-11-14,Male,35,Single,Master,2,Travel_Frequently,1422,Active
1706,Rahul,Cardoso,1,Sales Executive,2,2015-03-19,Male,43,Married,Bachelor,2,Travel_Rarely,1975,Active
1707,Ethan,Marchetti,2,Software Engineer,1,2020-02-14,Male,24,Married,Bachelor,9,Travel_Rarely,468,Active
1708,Tariq,Ramos,1,Sales Executive,3,2015-03-29,Male,41,Single,Bachelor,6,Travel_Rarely,1716,Active
1709,Hannah,Marchetti,2,QA Engineer,1,2020-02-04,Female,29,Married,Master,9,Travel_Rarely,1443,Active
1710,Sanne,Mbeki,1,Sales Representative,2,2012-04-12,Female,36,Single,Master,2,Travel_Rarely,81,Active
1712,Andre,Eriksen,6,Support Representative,3,2002-10-01,Male,45,Married,Below College,1,Non-Travel,1606,Active
1714,Amara,Dubois,3,HR Generalist,1,2023-12-22,Male,24,Married,Below College,22,Travel_Rarely,590,Terminated
1716,Elena,Pashkov,1,Sales Executive,4,2002-01-16,Male,47,Married,Bachelor,9,Travel_Frequently,532,Terminated
1718,Amara,Osei,2,QA Engineer,1,2022-02-15,Male,26,Married,Master,17,Travel_Rarely,1666,Active
1719,Amara,Sharma,2,Engineering Director,4,2004-09-08,Female,45,Single,College,28,Travel_Rarely,80,Active
1720,Isabel,Andersen,2,Software Engineer,1,2020-12-10,Male,32,Married,Bachelor,10,Travel_Frequently,815,Active
1721,Caleb,Varga,2,QA Engineer,1,2020-06-13,Male,31,Married,Master,2,Travel_Rarely,997,Active
1722,Yuki,Dubois,3,HR Generalist,2,2022-06-27,Male,41,Married,Bachelor,4,Non-Travel,1744,Active
1724,Nadia,Novak,5,Operations Director,2,2024-01-13,Female,40,Married,College,8,Travel_Rarely,601,Active
1725,Nikolai,Kowalski,2,QA Engineer,1,2019-04-19,Male,24,Divorced,Below College,29,Travel_Rarely,468,Active
1727,Bruno,Ibrahim,6,Support Representative,2,2015-11-12,Male,46,Single,Master,13,Travel_Rarely,1661,Active
1728,Lena,Varga,5,Operations Director,2,2018-09-04,Male,35,Married,Master,27,Travel_Rarely,1026,Active
1729,Lena,Okafor,2,Software Engineer,1,2015-06-25,Male,30,Married,Below College,16,Travel_Rarely,1539,Active
1731,Idris,Bergman,1,Sales Executive,2,2024-08-26,Male,47,Married,Master,2,Non-Travel,1975,Active
1732,Claire,Mehta,1,Sales Executive,3,2015-10-28,Male,46,Divorced,Bachelor,2,Travel_Rarely,746,Active
1733,Ingrid,Ortega,1,Sales Executive,2,2023-02-05,Male,36,Divorced,Doctor,13,Travel_Rarely,106,Terminated
1734,Divya,Simonsen,1,Sales Executive,2,2023-10-13,Male,32,Single,College,1,Travel_Rarely,1968,Terminated
1735,Mira,Ferreira,2,QA Engineer,1,2022-10-24,Female,23,Single,Below College,4,Travel_Rarely,468,Active
1736,Mei,Silva,5,Operations Director,2,2020-06-16,Female,31,Single,Below College,24,Travel_Frequently,1283,Active
1737,Bruno,Cardoso,2,QA Engineer,2,2016-08-01,Male,39,Married,Bachelor,1,Non-Travel,1867,Active
1739,Anika,Ramos,1,Sales Executive,3,2021-12-23,Male,32,Married,Bachelor,19,Travel_Rarely,1039,Active
1740,Anika,Jokinen,4,Finance Manager,5,2004-01-28,Male,40,Single,Master,7,Travel_Rarely,1338,Active
1744,Grace,Sharma,3,HR Generalist,3,2020-11-03,Female,45,Married,Bachelor,4,Travel_Rarely,698,Active
1745,Sofia,Lombardi,2,Software Engineer,1,2016-05-30,Female,30,Single,Master,2,Travel_Frequently,1539,Active
1746,Bruno,Ramos,3,HR Generalist,1,2023-08-20,Male,24,Married,Bachelor,10,Travel_Frequently,590,Active
1747,Sanne,Marchetti,3,HR Generalist,1,2019-11-05,Female,30,Divorced,Bachelor,8,Travel_Frequently,590,Terminated
1749,Soren,Mehta,1,Sales Executive,2,2020-01-03,Male,31,Married,Bachelor,5,Travel_Rarely,1319,Active
1751,Mei,Okafor,2,Software Engineer,1,2019-12-08,Female,27,Single,Bachelor,8,Travel_Rarely,520,Active
1752,Idris,Nowak,1,Sales Representative,1,2023-01-20,Female,29,Single,Bachelor,9,Travel_Rarely,1732,Terminated
1753,Sofia,Vandenberg,6,Support Representative,2,2022-02-14,Male,29,Single,Bachelor,1,Travel_Frequently,165,Active
1754,Diego,Grimaldi,1,Sales Executive,3,2018-06-16,Male,30,Divorced,College,15,Travel_Rarely,404,Active
1755,Hannah,Rossi,2,Software Engineer,1,2020-11-16,Male,34,Married,Master,2,Travel_Rarely,730,Active
1756,Diego,Mbeki,1,Sales Executive,2,2014-08-29,Female,33,Single,Bachelor,2,Non-Travel,1050,Active
1757,Zara,Castellanos,1,Sales Executive,2,2020-09-11,Female,49,Single,Master,11,Travel_Rarely,986,Active
1758,Kwame,Tanaka,1,Sales Executive,3,2024-08-10,Female,33,Single,Bachelor,16,Travel_Rarely,1863,Terminated
1760,Ethan,Reyes,2,QA Engineer,1,2019-01-29,Female,38,Married,College,2,Travel_Frequently,1837,Active
1761,Peter,Hassan,1,Sales Executive,3,2022-10-07,Male,31,Married,Master,16,Travel_Rarely,1039,Terminated
1762,Oscar,Aoki,2,Software Engineer,1,2024-11-21,Female,29,Divorced,Bachelor,4,Travel_Rarely,1443,Active
1763,Chloe,Kowalski,6,Support Representative,2,2018-01-27,Male,30,Married,Bachelor,16,Travel_Rarely,165,Active
1764,Bruno,Steiner,2,Software Engineer,1,2018-02-23,Male,32,Single,Master,5,Non-Travel,815,Active
1766,Idris,Jokinen,6,Support Representative,2,2024-11-15,Male,38,Married,Bachelor,18,Travel_Rarely,119,Active
1767,Chloe,Grimaldi,2,Software Engineer,1,2022-12-18,Male,43,Married,Bachelor,17,Travel_Frequently,1035,Terminated
1768,Idris,Delacroix,2,QA Engineer,1,2020-03-14,Male,42,Divorced,Bachelor,12,Travel_Rarely,1035,Active
1770,Lena,Ferreira,2,Engineering Director,5,2024-08-22,Male,55,Married,Bachelor,2,Travel_Rarely,825,Active
1771,Tariq,Silva,2,Software Engineer,2,2016-04-14,Male,33,Divorced,Bachelor,4,Non-Travel,1217,Active
1772,Rahul,Larsen,2,QA Engineer,1,2020-11-02,Male,41,Divorced,Master,9,Travel_Rarely,352,Active
1774,Oscar,Fitzgerald,1,Sales Executive,2,2010-09-23,Male,34,Divorced,Bachelor,10,Non-Travel,862,Active
1775,Yuki,Larsen,5,Operations Director,4,2022-07-16,Female,53,Married,Master,1,Non-Travel,1032,Active
1778,Diego,Simonsen,3,HR Generalist,1,2016-05-24,Male,43,Single,Bachelor,2,Travel_Rarely,1098,Active
1779,Leila,Jokinen,1,Sales Executive,2,2023-03-02,Female,34,Single,College,3,Travel_Rarely,862,Active
1780,Ethan,Novak,1,Sales Representative,1,2022-10-13,Male,21,Single,Below College,7,Travel_Rarely,302,Terminated
1782,Mei,Tanaka,2,QA Engineer,1,2020-05-27,Female,38,Married,College,6,Travel_Rarely,1837,Active
1783,Bruno,Cardoso,2,QA Engineer,1,2022-03-16,Female,22,Married,Below College,8,Travel_Rarely,1485,Terminated
1784,Omar,Marchetti,1,Sales Executive,2,2013-06-12,Female,31,Married,Master,29,Travel_Rarely,1319,Active
1786,Hannah,Delacroix,4,Finance Manager,3,2023-01-03,Female,51,Married,Bachelor,3,Travel_Rarely,1578,Active
1787,Leila,Ramos,1,Sales Executive,2,2020-06-20,Male,37,Married,College,9,Travel_Rarely,81,Active
1789,Kwame,Eriksen,2,Engineering Director,5,2023-07-12,Male,46,Divorced,Master,2,Travel_Rarely,1770,Active
1790,Zara,Bianchi,6,Support Representative,3,2013-11-17,Male,36,Married,Bachelor,10,Travel_Rarely,431,Active
1792,Ingrid,Kaur,2,Software Engineer,1,2018-04-24,Male,44,Divorced,College,1,Travel_Frequently,999,Terminated
1794,Nikolai,Duarte,3,HR Generalist,2,2015-06-17,Male,37,Divorced,College,8,Travel_Rarely,1744,Active
1797,Kwame,Halvorsen,1,Sales Executive,2,2013-12-04,Male,35,Single,Bachelor,27,Travel_Rarely,1070,Terminated
1798,Aarav,Jokinen,2,Software Engineer,1,2015-06-26,Male,33,Married,Master,8,Travel_Rarely,901,Active
1799,Jonas,Okafor,2,Software Engineer,1,2020-09-29,Male,28,Married,Bachelor,1,Travel_Rarely,1719,Active
1800,Divya,Delacroix,2,Engineering Director,3,2021-02-20,Male,39,Single,Below College,10,Travel_Rarely,396,Active
1801,Jonas,Castellanos,1,Sales Executive,2,2023-03-21,Male,46,Single,College,26,Non-Travel,1975,Active
1802,Luis,Moreau,2,QA Engineer,1,2021-01-29,Female,40,Married,College,2,Travel_Rarely,1128,Active
1803,Felix,Sharma,6,Support Representative,2,2025-11-02,Male,42,Married,Bachelor,13,Travel_Rarely,372,Active
1804,Sanne,Castellanos,5,Operations Director,2,2018-11-02,Male,35,Divorced,College,2,Non-Travel,1026,Active
1805,Marcus,Petrov,3,HR Generalist,1,2014-05-01,Male,38,Divorced,Bachelor,2,Non-Travel,1098,Active
1807,Mira,Dubois,2,QA Engineer,2,2017-09-25,Male,34,Married,Master,9,Travel_Frequently,1069,Terminated
1809,Claire,Ramos,5,Operations Director,2,2014-05-06,Male,37,Single,Master,10,Travel_Rarely,1026,Terminated
1812,Lena,Simonsen,1,Sales Executive,2,2023-08-20,Male,39,Divorced,Bachelor,20,Travel_Frequently,2056,Active
1813,Claire,Rossi,2,Software Engineer,1,2022-07-10,Male,43,Single,Bachelor,9,Non-Travel,1035,Active
1814,Isabel,Hassan,6,Support Representative,2,2022-03-09,Male,41,Single,Bachelor,5,Travel_Rarely,119,Active
1815,Ingrid,Ortega,1,Sales Executive,3,2003-01-25,Female,41,Divorced,Below College,4,Travel_Rarely,1716,Active
1816,Zara,Lindqvist,5,Operations Director,3,2018-04-06,Female,30,Single,Bachelor,10,Travel_Rarely,1005,Active
1818,Kwame,Grimaldi,3,HR Generalist,1,2020-05-22,Female,26,Married,College,20,Travel_Rarely,590,Terminated
1821,Nadia,Moreau,6,Support Representative,2,2014-10-06,Female,46,Married,College,21,Travel_Rarely,1661,Terminated
1822,Nadia,Pashkov,6,Support Representative,2,2020-05-20,Female,40,Divorced,Bachelor,1,Travel_Rarely,119,Active
1823,Aisha,Andersen,1,Sales Executive,2,2015-09-12,Male,34,Married,College,8,Travel_Rarely,862,Active
1824,Zara,Duarte,4,Finance Manager,4,2009-04-03,Male,58,Divorced,Bachelor,2,Non-Travel,1338,Active
1826,Sofia,Fitzgerald,2,QA Engineer,1,2020-08-02,Male,35,Married,Master,23,Travel_Rarely,1422,Active
1827,Yuki,Bergman,5,Operations Director,3,2003-06-04,Female,47,Divorced,Bachelor,4,Travel_Rarely,867,Active
1829,Aarav,Nakamura,6,Support Representative,2,2018-07-02,Female,40,Divorced,Bachelor,12,Travel_Rarely,119,Active
1830,Leila,Tanaka,2,Software Engineer,2,2018-11-22,Female,54,Married,Master,7,Travel_Rarely,638,Active
1833,Priya,Pashkov,1,Sales Executive,3,2022-10-01,Female,31,Married,Master,7,Travel_Frequently,1039,Active
1834,Divya,Petrov,2,Software Engineer,1,2022-02-18,Female,28,Married,Bachelor,1,Travel_Rarely,1719,Active
1835,Ingrid,Ramos,1,Sales Representative,2,2021-09-25,Female,38,Married,Master,2,Travel_Rarely,81,Active
1836,Daniel,Ortega,1,Sales Executive,2,2020-12-12,Male,26,Single,Bachelor,10,Travel_Rarely,2055,Active
1837,Diego,Whitfield,2,Engineering Director,4,2023-08-09,Male,58,Married,Master,15,Travel_Frequently,522,Active
1839,Hannah,Quintero,2,Software Engineer,1,2025-12-07,Female,18,Single,Bachelor,14,Non-Travel,385,Active
1842,Marcus,Marchetti,3,HR Generalist,1,2024-05-05,Male,31,Married,Doctor,18,Travel_Rarely,2040,Terminated
1844,Nikolai,Hassan,3,HR Generalist,1,2022-06-06,Male,29,Divorced,Bachelor,13,Travel_Rarely,590,Terminated
1845,Hannah,Varga,1,Sales Executive,2,2017-04-28,Female,45,Married,Master,2,Non-Travel,1975,Active
1847,Rosa,Varga,2,Software Engineer,2,2024-02-11,Female,36,Married,Master,2,Travel_Rarely,447,Active
1849,Samir,Silva,1,Sales Executive,2,2018-10-27,Male,43,Married,Master,2,Travel_Frequently,1975,Active
1850,Rahul,Nowak,2,QA Engineer,1,2020-07-21,Female,27,Single,College,5,Travel_Frequently,520,Active
1852,Hannah,Fitzgerald,2,QA Engineer,1,2014-09-05,Male,29,Married,Below College,20,Travel_Frequently,1443,Active
1853,Grace,Haddad,1,Sales Executive,2,2025-01-11,Male,32,Single,Master,10,Travel_Frequently,1968,Active
1854,Jonas,Nakamura,2,Software Engineer,1,2019-04-16,Male,42,Married,Master,10,Non-Travel,1035,Active
1856,Kwame,Novak,2,QA Engineer,1,2023-08-12,Female,47,Single,Master,9,Travel_Rarely,58,Active
1857,Camila,Sharma,5,Operations Director,3,2016-06-10,Male,46,Divorced,College,2,Travel_Rarely,867,Active
1858,Aisha,Bianchi,3,HR Generalist,1,2022-01-19,Male,28,Divorced,College,1,Non-Travel,590,Active
1859,Luis,Halvorsen,6,Support Representative,2,2018-01-31,Male,29,Divorced,Below College,29,Travel_Rarely,165,Active
1860,Camila,Steiner,2,QA Engineer,1,2025-06-12,Male,42,Single,Bachelor,8,Travel_Rarely,1035,Active
1862,Nina,Mbeki,1,Sales Executive,2,2021-11-21,Male,32,Single,Master,2,Travel_Rarely,1968,Terminated
1863,Oscar,Kowalski,1,Sales Executive,4,2006-06-22,Female,46,Divorced,Bachelor,3,Travel_Rarely,532,Active
1864,Ingrid,Nowak,1,Sales Representative,2,2016-11-22,Female,27,Married,Below College,23,Travel_Rarely,2055,Active
1865,Priya,Tanaka,3,HR Generalist,1,2024-06-19,Male,29,Married,Below College,6,Travel_Rarely,590,Active
1866,Diego,Quintero,4,Finance Manager,5,2009-03-18,Female,43,Married,Bachelor,6,Travel_Rarely,1191,Active
1867,Caleb,Reyes,2,Engineering Director,5,2003-03-30,Male,48,Married,Bachelor,10,Travel_Rarely,254,Active
1868,Idris,Ramos,2,Software Engineer,1,2022-07-21,Male,29,Single,College,24,Travel_Frequently,1443,Terminated
1869,Aisha,Silva,1,Sales Executive,3,2016-02-18,Female,46,Married,Bachelor,10,Travel_Rarely,746,Terminated
1870,Samir,Eriksen,2,Software Engineer,1,2018-06-06,Female,27,Married,Bachelor,15,Travel_Frequently,661,Active
1871,Grace,Sharma,2,Software Engineer,2,2023-10-19,Male,39,Divorced,Master,19,Travel_Rarely,1867,Active
1873,Hannah,Ferreira,2,Software Engineer,1,2020-06-15,Male,55,Married,Master,2,Travel_Rarely,58,Active
1875,Diego,Tanaka,1,Sales Representative,1,2024-07-06,Female,28,Married,Bachelor,3,Travel_Rarely,1732,Active
1876,Diego,Bianchi,1,Sales Representative,1,2024-02-18,Male,30,Single,Bachelor,9,Travel_Rarely,1732,Terminated
1878,Felix,Cardoso,2,Software Engineer,1,2023-10-11,Male,22,Single,Below College,7,Travel_Rarely,1485,Terminated
1880,Anika,Silva,1,Sales Executive,2,2015-08-03,Female,36,Married,Master,10,Travel_Rarely,106,Active
1881,Divya,Andersen,2,QA Engineer,2,2015-09-13,Male,31,Divorced,Bachelor,20,Travel_Rarely,1608,Active
1882,Freya,Petrov,1,Sales Executive,3,2020-06-14,Male,34,Married,Bachelor,4,Travel_Rarely,1863,Active
1883,Isabel,Larsen,2,QA Engineer,1,2022-10-15,Male,29,Single,Bachelor,7,Travel_Rarely,575,Active
1885,Jonas,Rossi,2,Software Engineer,2,2020-07-09,Male,37,Married,Master,7,Travel_Rarely,447,Active
1886,Zara,Sharma,5,Operations Director,2,2022-07-25,Female,35,Married,College,16,Travel_Rarely,1026,Active
1888,Jonas,Hassan,5,Operations Director,2,2016-07-27,Female,45,Married,College,25,Travel_Rarely,2034,Active
1890,Rosa,Steiner,3,HR Generalist,2,2015-07-28,Male,36,Single,Below College,2,Travel_Frequently,1744,Active
1892,Nina,Ramos,4,Finance Manager,4,2006-08-06,Male,40,Divorced,Master,1,Travel_Rarely,1578,Active
1893,Felix,Osei,2,Software Engineer,1,2024-09-23,Female,26,Married,College,1,Travel_Rarely,1666,Active
1898,Zara,Dubois,1,Sales Executive,2,2017-05-18,Female,27,Single,College,2,Travel_Rarely,2055,Active
1900,Hannah,Dubois,4,Finance Manager,4,2003-12-14,Female,48,Divorced,Bachelor,22,Travel_Frequently,787,Active
1903,Jonas,Osei,6,Support Representative,2,2023-03-12,Male,44,Married,Master,1,Travel_Rarely,1661,Active
1905,Felix,Halvorsen,2,Software Engineer,1,2020-11-10,Male,34,Married,Master,16,Non-Travel,730,Terminated
1907,Samir,Novak,2,QA Engineer,1,2020-02-18,Male,56,Single,College,24,Travel_Rarely,1255,Terminated
1908,Aisha,Rossi,1,Sales Executive,2,2021-01-09,Male,36,Married,College,17,Travel_Rarely,106,Active
1909,Kwame,Castellanos,1,Sales Executive,2,2020-02-15,Female,41,Married,Bachelor,8,Travel_Rarely,2056,Active
1911,Felix,Ramos,2,Engineering Director,3,2012-02-01,Male,42,Married,Bachelor,6,Travel_Rarely,396,Active
1912,Kwame,Delacroix,1,Sales Executive,2,2020-07-11,Female,31,Divorced,College,10,Travel_Rarely,1319,Active
1915,Claire,Marchetti,1,Sales Executive,2,2021-08-14,Female,34,Married,Below College,3,Travel_Rarely,862,Active
1916,Samir,Duarte,2,QA Engineer,1,2023-03-02,Female,31,Divorced,Bachelor,4,Travel_Rarely,997,Active
1918,Oscar,Ramos,2,QA Engineer,1,2018-02-27,Male,26,Married,Bachelor,6,Travel_Frequently,1666,Active
1922,Luis,Steiner,6,Support Representative,2,2021-07-19,Male,45,Single,Master,1,Travel_Frequently,1661,Active
1924,Rosa,Aoki,1,Sales Executive,2,2015-08-24,Male,33,Single,Master,10,Travel_Rarely,1050,Active
1927,Rahul,Moreau,1,Sales Executive,2,2018-07-05,Male,28,Married,College,1,Travel_Frequently,174,Active
1928,Samir,Aoki,1,Sales Representative,1,2024-12-15,Male,29,Single,Bachelor,24,Travel_Frequently,1732,Terminated
1929,Yuki,Cardoso,1,Sales Executive,2,2022-06-30,Female,39,Married,Master,21,Non-Travel,2056,Active
1931,Peter,Bakker,2,Software Engineer,1,2020-12-07,Male,27,Married,Master,2,Travel_Rarely,661,Active
1932,Sanne,Aoki,2,Software Engineer,2,2010-02-07,Male,34,Married,Master,22,Travel_Frequently,1069,Active
1933,Tobias,Mbeki,1,Sales Executive,2,2022-07-10,Female,28,Single,College,13,Travel_Rarely,174,Terminated
1934,Aisha,Lindqvist,2,Software Engineer,2,2017-11-22,Male,47,Married,Master,14,Non-Travel,1941,Active
1935,Nikolai,Aoki,1,Sales Executive,2,2025-03-24,Female,56,Married,Doctor,11,Travel_Rarely,986,Active
1936,Elena,Kowalski,5,Operations Director,2,2015-07-15,Male,39,Married,College,9,Travel_Rarely,601,Active
1937,Viktor,Sharma,2,Software Engineer,2,2005-04-10,Female,38,Divorced,Bachelor,8,Travel_Frequently,447,Active
1938,Daniel,Fitzgerald,4,Finance Manager,4,2024-12-07,Female,58,Married,Bachelor,21,Travel_Rarely,1338,Active
1939,Ethan,Moreau,2,Software Engineer,1,2020-10-30,Female,32,Single,College,5,Travel_Frequently,815,Terminated
1940,Rosa,Vandenberg,2,Software Engineer,1,2020-11-13,Male,38,Divorced,College,9,Travel_Rarely,1837,Active
1941,Andre,Delacroix,2,Engineering Director,5,2020-02-02,Male,49,Married,Below College,2,Travel_Frequently,254,Active
1943,Marcus,Osei,1,Sales Executive,2,2025-03-06,Male,42,Divorced,Master,12,Travel_Rarely,1975,Active
1944,Luis,Steiner,3,HR Generalist,1,2024-07-11,Female,27,Married,Bachelor,22,Travel_Frequently,590,Terminated
1945,Freya,Mehta,1,Sales Executive,2,2020-09-26,Male,35,Married,Master,18,Travel_Rarely,1070,Active
1947,Mei,Pashkov,2,Software Engineer,1,2020-10-15,Male,28,Single,Bachelor,16,Non-Travel,1719,Active
1948,Elena,Lombardi,2,Software Engineer,1,2021-02-26,Male,31,Divorced,College,3,Non-Travel,1317,Active
1949,Priya,Whitfield,2,QA Engineer,1,2020-08-28,Male,36,Married,Master,9,Non-Travel,1250,Active
1950,Peter,Jokinen,1,Sales Executive,3,2011-11-09,Male,34,Single,Bachelor,1,Travel_Rarely,1863,Active
1951,Felix,Moreau,1,Sales Executive,3,2017-07-05,Male,34,Divorced,Master,13,Travel_Rarely,1863,Active
1952,Lena,Reyes,2,QA Engineer,1,2018-06-21,Male,26,Single,Bachelor,1,Travel_Rarely,1666,Active
1954,Fatima,Marchetti,6,Support Representative,2,2020-07-23,Male,29,Married,Bachelor,1,Travel_Rarely,165,Active
1955,Kwame,Silva,6,Support Representative,2,2020-07-18,Female,32,Divorced,Master,15,Non-Travel,1697,Active
1956,Hugo,Castellanos,2,Software Engineer,2,2015-09-21,Male,31,Married,Bachelor,1,Travel_Frequently,1608,Active
1960,Mei,Mehta,2,QA Engineer,1,2020-06-29,Male,28,Divorced,Bachelor,17,Travel_Rarely,1523,Terminated
1961,Idris,Ferreira,1,Sales Representative,1,2024-06-23,Male,38,Single,Bachelor,1,Travel_Rarely,118,Active
1962,Samir,Cardoso,1,Sales Executive,2,2015-08-30,Female,35,Married,Master,7,Travel_Rarely,1070,Active
1965,Daniel,Vandenberg,1,Sales Executive,2,2018-04-11,Male,27,Single,Bachelor,9,Travel_Rarely,2055,Active
1966,Claire,Halvorsen,5,Operations Director,2,2024-02-12,Male,32,Single,Master,5,Travel_Rarely,1283,Active
1967,Mei,Ramos,1,Sales Executive,2,2014-01-05,Male,31,Married,Master,26,Travel_Frequently,1319,Terminated
1968,Andre,Ortega,1,Sales Executive,3,2022-09-18,Male,53,Single,Master,24,Travel_Rarely,897,Terminated
