employee_id,first_name,last_name,employee_name,department_id,department_name,division,job_role,job_level,business_travel,hire_date,termination_date,current_status,attrition_flag,tenure_years,tenure_cohort,tenure_cohort_sort,gender,age,marital_status,education_level,distance_from_home,manager_id,manager_name,monthly_income,income_pct_rank_in_role,income_quartile_in_role,income_quartile_label,pct_vs_role_average,stock_option_level,salary_hike_pct,latest_review_date,performance_rating,job_satisfaction,environment_satisfaction,work_life_balance,overtime_flag,voluntary_flag
259,Hugo,Bergman,Hugo Bergman,4,Finance,Corporate Services,Finance Manager,5,Travel_Rarely,1992-10-28,,Active,0,33.17,10 yr+,5,Male,52,Married,Master,1,140.0,Camila Osei,19999,1.0,4,Q4 (highest paid in role),16.4,1,14.0,2025-12-30,3,3,3,3,No,
260,Diego,Bianchi,Diego Bianchi,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2018-03-02,,Active,0,7.83,5-10 yr,4,Female,27,Single,Bachelor,9,1523.0,Daniel Osei,2279,0.1684,1,Q1 (lowest paid in role),-29.7,0,16.0,2025-12-21,3,2,4,2,No,
262,Rosa,Lindqvist,Rosa Lindqvist,2,Engineering,Technology,Software Engineer,1,Non-Travel,2020-06-26,,Active,0,5.51,5-10 yr,4,Male,43,Divorced,Bachelor,7,999.0,Jonas Mbeki,2089,0.0928,1,Q1 (lowest paid in role),-35.5,3,14.0,2025-12-24,3,4,4,4,No,
264,Aarav,Hassan,Aarav Hassan,4,Finance,Corporate Services,Finance Manager,4,Non-Travel,2005-08-31,,Active,0,20.33,10 yr+,5,Male,45,Married,College,2,787.0,Divya Novak,16792,0.3267,2,Q2,-2.3,1,23.0,2025-12-18,4,4,1,3,No,
267,Elena,Delacroix,Elena Delacroix,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2017-09-07,,Active,0,8.31,5-10 yr,4,Male,37,Married,Bachelor,21,1837.0,Diego Whitfield,3564,0.701,3,Q3,10.0,1,12.0,2025-12-26,3,1,2,2,Yes,
269,Andre,Andersen,Andre Andersen,2,Engineering,Technology,QA Engineer,2,Travel_Frequently,2019-09-11,,Active,0,6.31,5-10 yr,4,Female,35,Single,Bachelor,2,1069.0,Divya Krishnan,4425,0.8527,4,Q4 (highest paid in role),36.7,0,11.0,2025-12-29,3,2,2,3,No,
270,Sofia,Halvorsen,Sofia Halvorsen,5,Operations,Technology,Operations Director,2,Non-Travel,2020-11-16,,Active,0,5.12,5-10 yr,4,Female,42,Divorced,College,21,2034.0,Nadia Larsen,5265,0.3056,2,Q2,-27.8,1,16.0,2025-12-19,3,3,3,3,No,
271,Diego,Marchetti,Diego Marchetti,5,Operations,Technology,Operations Director,2,Travel_Rarely,2024-10-21,,Active,0,1.19,1-3 yr,2,Male,38,Married,Master,2,601.0,Amara Grimaldi,6553,0.5347,3,Q3,-10.2,0,14.0,2025-12-26,3,3,4,3,No,
273,Lena,Novak,Lena Novak,5,Operations,Technology,Operations Director,2,Travel_Rarely,2018-12-28,,Active,0,7.01,5-10 yr,4,Male,38,Married,Bachelor,29,601.0,Amara Grimaldi,6261,0.4722,2,Q2,-14.2,1,18.0,2025-12-18,3,4,4,1,No,
274,Mira,Ibrahim,Mira Ibrahim,5,Operations,Technology,Operations Director,2,Travel_Frequently,2023-12-24,,Active,0,2.02,1-3 yr,2,Male,27,Married,Below College,1,1360.0,Tariq Hassan,4298,0.0556,1,Q1 (lowest paid in role),-41.1,1,19.0,2025-12-24,3,1,3,3,No,
275,Tobias,Pashkov,Tobias Pashkov,5,Operations,Technology,Operations Director,2,Non-Travel,2018-09-23,,Active,0,7.27,5-10 yr,4,Male,49,Divorced,Master,18,1005.0,Zara Lindqvist,6804,0.5556,3,Q3,-6.7,2,15.0,2025-12-27,3,4,4,3,Yes,
277,Isabel,Tanaka,Isabel Tanaka,2,Engineering,Technology,Software Engineer,1,Travel_Frequently,2020-12-10,,Active,0,5.06,5-10 yr,4,Male,34,Divorced,Master,10,1422.0,Isabel Vandenberg,3815,0.7457,3,Q3,17.7,1,17.0,2025-12-15,3,3,4,4,Yes,
281,Aisha,Simonsen,Aisha Simonsen,2,Engineering,Technology,QA Engineer,2,Travel_Rarely,2018-05-01,,Active,0,7.67,5-10 yr,4,Male,40,Married,College,19,1263.0,Caleb Eriksen,2741,0.4341,2,Q2,-15.3,1,15.0,2025-12-11,3,4,3,4,Yes,
284,Lena,Haddad,Lena Haddad,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2021-12-12,,Active,0,4.05,3-5 yr,3,Male,22,Divorced,Bachelor,5,468.0,Mei Mehta,2328,0.2062,1,Q1 (lowest paid in role),-28.1,1,16.0,2025-12-11,3,2,4,2,Yes,
286,Luis,Nakamura,Luis Nakamura,2,Engineering,Technology,QA Engineer,1,Travel_Frequently,2017-12-19,,Active,0,8.03,5-10 yr,4,Female,36,Single,Below College,18,1424.0,Rahul Novak,2153,0.1163,1,Q1 (lowest paid in role),-33.5,0,13.0,2025-12-28,3,4,2,3,No,
287,Samir,Hassan,Samir Hassan,6,Customer Support,Go-To-Market,Support Representative,2,Non-Travel,2022-02-12,,Active,0,3.88,3-5 yr,3,Male,40,Married,Doctor,9,119.0,Fatima Novak,4876,0.1385,1,Q1 (lowest paid in role),-35.2,1,14.0,2025-12-24,3,4,4,1,No,
288,Marcus,Marchetti,Marcus Marchetti,6,Customer Support,Go-To-Market,Support Representative,3,Travel_Rarely,2021-07-02,,Active,0,4.5,3-5 yr,3,Male,46,Divorced,Master,1,1606.0,Aarav Eriksen,9396,0.7231,3,Q3,24.8,1,16.0,2025-12-29,3,1,4,3,No,
292,Caleb,Ferreira,Caleb Ferreira,5,Operations,Technology,Operations Director,3,Non-Travel,2014-08-09,,Active,0,11.39,10 yr+,5,Male,30,Single,Below College,1,1367.0,Isabel Duarte,8474,0.6875,3,Q3,16.2,0,22.0,2025-12-31,4,3,3,3,No,
293,Caleb,Okafor,Caleb Okafor,1,Sales,Go-To-Market,Sales Executive,2,Travel_Frequently,2018-01-18,,Active,0,7.95,5-10 yr,4,Female,27,Single,Bachelor,20,174.0,Grace Dubois,9981,0.8769,4,Q4 (highest paid in role),44.1,0,14.0,2025-12-17,3,3,4,3,No,
296,Aarav,Okafor,Aarav Okafor,2,Engineering,Technology,Engineering Director,3,Travel_Rarely,2015-11-24,,Active,0,10.1,10 yr+,5,Male,51,Married,Master,8,385.0,Hannah Lindqvist,12490,0.1392,1,Q1 (lowest paid in role),-22.1,2,16.0,2025-12-15,3,2,2,1,No,
298,Nina,Jokinen,Nina Jokinen,4,Finance,Corporate Services,Finance Manager,3,Travel_Rarely,2024-07-18,,Active,0,1.45,1-3 yr,2,Female,41,Single,Bachelor,6,1973.0,Yuki Kaur,13591,0.099,1,Q1 (lowest paid in role),-20.9,0,18.0,2025-12-16,3,4,4,3,Yes,
302,Diego,Ramos,Diego Ramos,1,Sales,Go-To-Market,Sales Executive,3,Non-Travel,2006-10-11,,Active,0,19.22,10 yr+,5,Female,45,Single,Bachelor,6,746.0,Zara Marchetti,8865,0.7785,4,Q4 (highest paid in role),28.0,0,12.0,2025-12-18,3,4,4,3,No,
303,Mira,Reyes,Mira Reyes,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2019-06-01,,Active,0,6.58,5-10 yr,4,Female,54,Married,Bachelor,3,986.0,Marcus Silva,5940,0.4554,2,Q2,-14.2,1,14.0,2025-12-13,3,1,4,3,No,
304,Rosa,Kowalski,Rosa Kowalski,2,Engineering,Technology,QA Engineer,2,Travel_Rarely,2012-10-31,,Active,0,13.17,10 yr+,5,Male,36,Single,College,5,447.0,Tobias Moreau,5914,0.9729,4,Q4 (highest paid in role),82.7,0,16.0,2025-12-16,3,2,4,4,No,
305,Jonas,Larsen,Jonas Larsen,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2022-04-23,,Active,0,3.69,3-5 yr,3,Female,33,Married,Master,4,901.0,Chloe Mbeki,2622,0.3711,2,Q2,-19.1,0,21.0,2025-12-21,4,2,3,3,No,
306,Ethan,Simonsen,Ethan Simonsen,2,Engineering,Technology,Engineering Director,3,Travel_Frequently,2015-03-01,,Active,0,10.84,10 yr+,5,Male,37,Divorced,Bachelor,11,396.0,Chloe Tanaka,12185,0.1266,1,Q1 (lowest paid in role),-24.0,3,14.0,2025-12-26,3,4,2,3,Yes,
307,Amara,Jokinen,Amara Jokinen,1,Sales,Go-To-Market,Sales Executive,3,Travel_Rarely,2009-03-03,,Active,0,16.83,10 yr+,5,Male,38,Divorced,Bachelor,3,1716.0,Elena Pashkov,10609,0.9292,4,Q4 (highest paid in role),53.2,2,12.0,2025-12-14,3,3,1,2,No,
308,Idris,Dubois,Idris Dubois,5,Operations,Technology,Operations Director,2,Non-Travel,2020-08-28,,Active,0,5.34,5-10 yr,4,Male,31,Married,Master,1,1283.0,Aisha Aoki,4345,0.0903,1,Q1 (lowest paid in role),-40.4,1,12.0,2025-12-23,3,3,3,3,No,
309,Sanne,Varga,Sanne Varga,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2024-03-17,,Active,0,1.79,1-3 yr,2,Male,59,Married,Bachelor,3,1608.0,Oscar Silva,2177,0.134,1,Q1 (lowest paid in role),-32.8,1,17.0,2025-12-28,3,4,3,3,No,
311,Zara,Moreau,Zara Moreau,1,Sales,Go-To-Market,Sales Representative,1,Travel_Frequently,2016-06-27,,Active,0,9.51,5-10 yr,4,Male,37,Divorced,Master,4,244.0,Divya Navarro,2793,0.6829,3,Q3,6.4,1,17.0,2025-12-23,3,4,1,3,No,
312,Aisha,Mbeki,Aisha Mbeki,1,Sales,Go-To-Market,Sales Executive,3,Travel_Frequently,2014-09-03,,Active,0,11.33,10 yr+,5,Female,29,Married,Below College,1,1167.0,Jonas Silva,7918,0.6954,3,Q3,14.4,1,14.0,2025-12-19,3,4,2,3,No,
314,Samir,Bianchi,Samir Bianchi,1,Sales,Go-To-Market,Sales Executive,3,Travel_Frequently,2015-08-14,,Active,0,10.38,10 yr+,5,Female,35,Single,Bachelor,1,1863.0,Oscar Kowalski,8789,0.7723,4,Q4 (highest paid in role),26.9,0,14.0,2025-12-20,3,3,3,4,No,
316,Freya,Grimaldi,Freya Grimaldi,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2023-08-08,,Active,0,2.4,1-3 yr,2,Female,52,Single,Bachelor,2,58.0,Isabel Hassan,3212,0.5853,3,Q3,-0.8,0,15.0,2025-12-24,3,4,3,2,No,
319,Sanne,Duarte,Sanne Duarte,4,Finance,Corporate Services,Finance Manager,5,Travel_Rarely,2003-05-21,,Active,0,22.61,10 yr+,5,Male,42,Married,College,4,1191.0,Aisha Varga,19232,0.8119,4,Q4 (highest paid in role),11.9,0,11.0,2025-12-20,3,4,3,3,No,
321,Priya,Rossi,Priya Rossi,3,HR,Corporate Services,HR Generalist,1,Travel_Rarely,2023-11-22,,Active,0,2.11,1-3 yr,2,Male,59,Married,College,6,1098.0,Jonas Novak,2267,0.1961,1,Q1 (lowest paid in role),-46.5,0,17.0,2025-12-27,3,3,2,2,No,
323,Diego,Eriksen,Diego Eriksen,4,Finance,Corporate Services,Finance Manager,5,Travel_Rarely,2018-02-09,,Active,0,7.89,5-10 yr,4,Female,50,Divorced,Master,1,140.0,Camila Osei,19517,0.8713,4,Q4 (highest paid in role),13.6,1,11.0,2025-12-13,3,4,4,2,No,
327,Priya,Kaur,Priya Kaur,4,Finance,Corporate Services,Finance Manager,4,Travel_Rarely,2008-02-03,,Active,0,17.91,10 yr+,5,Female,43,Married,Bachelor,16,787.0,Divya Novak,16064,0.2277,1,Q1 (lowest paid in role),-6.5,1,22.0,2025-12-14,4,4,4,3,Yes,
329,Soren,Reyes,Soren Reyes,4,Finance,Corporate Services,Finance Manager,5,Non-Travel,1992-04-04,,Active,0,33.74,10 yr+,5,Male,52,Single,Master,2,140.0,Camila Osei,19068,0.7327,3,Q3,11.0,0,18.0,2025-12-15,3,3,1,4,Yes,
330,Claire,Kaur,Claire Kaur,1,Sales,Go-To-Market,Sales Representative,1,Travel_Rarely,2021-03-17,,Active,0,4.79,3-5 yr,3,Female,32,Married,College,4,580.0,Yuki Nowak,3931,0.9512,4,Q4 (highest paid in role),49.7,1,11.0,2025-12-29,3,2,3,3,No,
332,Sofia,Bakker,Sofia Bakker,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2022-11-14,,Active,0,3.13,3-5 yr,3,Female,39,Divorced,Master,1,1128.0,Kwame Mehta,2232,0.1512,1,Q1 (lowest paid in role),-31.1,3,14.0,2025-12-30,3,3,3,3,No,
333,Samir,Fitzgerald,Samir Fitzgerald,1,Sales,Go-To-Market,Sales Executive,2,Non-Travel,2022-06-11,,Active,0,3.56,3-5 yr,3,Male,32,Married,Master,26,1050.0,Tobias Haddad,4465,0.0985,1,Q1 (lowest paid in role),-35.5,0,18.0,2025-12-11,3,4,3,3,No,
334,Jonas,Mehta,Jonas Mehta,2,Engineering,Technology,Software Engineer,2,Travel_Rarely,2024-08-14,,Active,0,1.38,1-3 yr,2,Male,41,Divorced,College,19,1263.0,Caleb Eriksen,3072,0.5911,3,Q3,-5.2,2,16.0,2025-12-15,3,1,3,2,No,
335,Ingrid,Larsen,Ingrid Larsen,2,Engineering,Technology,Software Engineer,2,Travel_Rarely,2016-03-07,,Active,0,9.82,5-10 yr,4,Male,40,Divorced,College,24,1263.0,Caleb Eriksen,3319,0.6323,3,Q3,2.4,2,17.0,2025-12-17,3,4,1,3,No,
336,Tobias,Okafor,Tobias Okafor,4,Finance,Corporate Services,Finance Manager,5,Travel_Rarely,2001-09-30,,Active,0,24.25,10 yr+,5,Male,45,Married,Bachelor,1,140.0,Camila Osei,19202,0.802,4,Q4 (highest paid in role),11.8,1,11.0,2025-12-29,3,4,3,3,No,
337,Claire,Moreau,Claire Moreau,2,Engineering,Technology,Engineering Director,3,Travel_Frequently,2023-06-20,,Active,0,2.53,1-3 yr,2,Male,31,Divorced,Master,3,638.0,Kwame Cardoso,13675,0.3165,2,Q2,-14.7,1,12.0,2025-12-22,3,3,2,3,No,
338,Samir,Rossi,Samir Rossi,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2023-08-05,,Active,0,2.41,1-3 yr,2,Female,33,Married,Master,5,901.0,Chloe Mbeki,2911,0.5155,3,Q3,-10.2,1,13.0,2025-12-26,3,4,3,2,No,
339,Grace,Kaur,Grace Kaur,5,Operations,Technology,Operations Director,2,Travel_Rarely,2014-06-24,,Active,0,11.52,10 yr+,5,Male,34,Married,Master,2,1026.0,Nadia Mbeki,5957,0.3958,2,Q2,-18.3,1,13.0,2025-12-25,3,1,4,3,No,
340,Nadia,Dubois,Nadia Dubois,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2022-11-16,,Active,0,3.12,3-5 yr,3,Female,37,Married,College,1,1837.0,Diego Whitfield,3920,0.7629,4,Q4 (highest paid in role),21.0,1,14.0,2025-12-20,3,1,3,2,No,
341,Nadia,Petrov,Nadia Petrov,5,Operations,Technology,Operations Director,2,Travel_Frequently,2022-03-19,,Active,0,3.79,3-5 yr,3,Male,45,Married,Master,7,2034.0,Nadia Larsen,6434,0.4931,2,Q2,-11.8,1,17.0,2025-12-24,3,3,1,3,No,
343,Andre,Moreau,Andre Moreau,6,Customer Support,Go-To-Market,Support Representative,3,Travel_Frequently,2006-12-10,,Active,0,19.06,10 yr+,5,Female,39,Single,Master,2,431.0,Leila Halvorsen,10938,0.9154,4,Q4 (highest paid in role),45.3,0,25.0,2025-12-11,4,3,3,3,No,
346,Fatima,Mbeki,Fatima Mbeki,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2019-04-25,,Active,0,6.69,5-10 yr,4,Male,29,Single,Bachelor,15,1539.0,Camila Dubois,2340,0.2096,1,Q1 (lowest paid in role),-27.8,0,19.0,2025-12-15,3,4,3,3,No,
347,Ingrid,Halvorsen,Ingrid Halvorsen,2,Engineering,Technology,Software Engineer,2,Travel_Rarely,2022-06-09,,Active,0,3.56,3-5 yr,3,Female,42,Single,College,17,1941.0,Andre Delacroix,6545,0.9863,4,Q4 (highest paid in role),102.0,0,13.0,2025-12-30,3,1,4,3,Yes,
349,Rahul,Aoki,Rahul Aoki,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2022-12-25,,Active,0,3.02,3-5 yr,3,Male,29,Divorced,College,20,1391.0,Marcus Andersen,6931,0.6185,3,Q3,0.1,1,14.0,2025-12-21,3,4,4,3,No,
350,Bruno,Fitzgerald,Bruno Fitzgerald,5,Operations,Technology,Operations Director,2,Travel_Rarely,2021-08-10,,Active,0,4.39,3-5 yr,3,Female,25,Married,Bachelor,1,1360.0,Tariq Hassan,4898,0.2083,1,Q1 (lowest paid in role),-32.9,2,12.0,2025-12-16,3,3,1,3,No,
351,Peter,Tanaka,Peter Tanaka,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2016-06-27,,Active,0,9.51,5-10 yr,4,Female,42,Divorced,Bachelor,2,1035.0,Lena Osei,2593,0.376,2,Q2,-19.9,1,11.0,2025-12-27,3,1,4,3,Yes,
352,Felix,Reyes,Felix Reyes,2,Engineering,Technology,Engineering Director,5,Travel_Rarely,2004-02-13,,Active,0,21.88,10 yr+,5,Male,40,Divorced,College,2,522.0,Anika Bianchi,19436,0.8861,4,Q4 (highest paid in role),21.2,1,19.0,2025-12-14,3,3,1,3,No,
353,Fatima,Tanaka,Fatima Tanaka,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2024-11-02,,Active,0,1.16,1-3 yr,2,Male,51,Married,Bachelor,1,58.0,Isabel Hassan,2723,0.433,2,Q2,-16.0,0,11.0,2025-12-20,3,4,3,2,No,
359,Divya,Marchetti,Divya Marchetti,2,Engineering,Technology,QA Engineer,1,Travel_Frequently,2020-08-27,,Active,0,5.34,5-10 yr,4,Male,32,Married,Bachelor,7,1472.0,Divya Lindqvist,2794,0.4612,2,Q2,-13.7,0,20.0,2025-12-14,4,2,2,1,No,
361,Caleb,Andersen,Caleb Andersen,1,Sales,Go-To-Market,Sales Executive,2,Non-Travel,2017-10-15,,Active,0,8.21,5-10 yr,4,Male,38,Married,College,2,2056.0,Grace Krishnan,5249,0.2923,2,Q2,-24.2,1,18.0,2025-12-21,3,4,4,3,No,
362,Anika,Kowalski,Anika Kowalski,2,Engineering,Technology,QA Engineer,2,Travel_Rarely,2019-03-30,,Active,0,6.76,5-10 yr,4,Male,32,Single,Below College,2,1217.0,Soren Sharma,2176,0.1279,1,Q1 (lowest paid in role),-32.8,0,13.0,2025-12-29,3,1,4,3,No,
363,Camila,Halvorsen,Camila Halvorsen,4,Finance,Corporate Services,Finance Manager,4,Travel_Rarely,2018-11-29,,Active,0,7.09,5-10 yr,4,Female,46,Married,Bachelor,2,787.0,Divya Novak,16872,0.3762,2,Q2,-1.8,1,12.0,2025-12-24,3,2,3,2,Yes,
366,Oscar,Tanaka,Oscar Tanaka,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2025-01-23,,Active,0,0.94,0-1 yr,1,Male,29,Married,Bachelor,2,1391.0,Marcus Andersen,6644,0.5631,3,Q3,-4.0,2,19.0,2025-12-23,3,2,1,3,No,
367,Omar,Duarte,Omar Duarte,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Rarely,2016-03-05,,Active,0,9.82,5-10 yr,4,Male,31,Married,Bachelor,23,1697.0,Aarav Haddad,5582,0.2615,2,Q2,-25.9,1,21.0,2025-12-13,4,4,2,3,No,
369,Ingrid,Simonsen,Ingrid Simonsen,6,Customer Support,Go-To-Market,Support Representative,2,Non-Travel,2019-12-27,,Active,0,6.01,5-10 yr,4,Male,25,Divorced,College,5,165.0,Ingrid Aoki,4000,0.0,1,Q1 (lowest paid in role),-46.9,2,12.0,2025-12-23,3,1,2,3,No,
372,Soren,Duarte,Soren Duarte,6,Customer Support,Go-To-Market,Support Representative,4,Travel_Rarely,2005-08-20,,Active,0,20.36,10 yr+,5,Male,45,Married,College,20,1278.0,Luis Jokinen,13496,0.9615,4,Q4 (highest paid in role),79.3,0,14.0,2025-12-25,3,4,3,3,Yes,
373,Chloe,Grimaldi,Chloe Grimaldi,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2010-03-30,,Active,0,15.76,10 yr+,5,Male,36,Married,Bachelor,6,1424.0,Rahul Novak,3210,0.5775,3,Q3,-0.8,1,11.0,2025-12-25,3,4,4,3,No,
374,Aarav,Lindqvist,Aarav Lindqvist,4,Finance,Corporate Services,Finance Manager,5,Travel_Rarely,1989-04-23,,Active,0,36.69,10 yr+,5,Male,55,Single,Bachelor,1,549.0,Freya Larsen,19045,0.7228,3,Q3,10.8,0,14.0,2025-12-22,3,1,4,3,Yes,
377,Fatima,Bergman,Fatima Bergman,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2020-11-07,,Active,0,5.15,5-10 yr,4,Male,28,Married,Bachelor,9,575.0,Soren Bergman,2070,0.0756,1,Q1 (lowest paid in role),-36.1,1,23.0,2025-12-25,4,4,4,2,No,
378,Omar,Hassan,Omar Hassan,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2020-12-23,,Active,0,5.02,5-10 yr,4,Male,37,Married,Master,6,81.0,Sofia Cardoso,6502,0.5415,3,Q3,-6.1,1,14.0,2025-12-30,3,4,3,4,No,
379,Peter,Dubois,Peter Dubois,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2022-12-15,,Active,0,3.04,3-5 yr,3,Male,21,Single,College,3,1485.0,Ethan Quintero,3230,0.6117,3,Q3,-0.3,0,17.0,2025-12-14,3,3,4,4,No,
380,Chloe,Bianchi,Chloe Bianchi,2,Engineering,Technology,Engineering Director,3,Non-Travel,2020-07-03,,Active,0,5.49,5-10 yr,4,Female,37,Divorced,Master,1,396.0,Chloe Tanaka,13603,0.2911,2,Q2,-15.2,2,18.0,2025-12-12,3,4,1,3,Yes,
381,Felix,Kaur,Felix Kaur,4,Finance,Corporate Services,Finance Manager,3,Travel_Rarely,2018-02-04,,Active,0,7.9,5-10 yr,4,Female,35,Divorced,Bachelor,22,1973.0,Yuki Kaur,11996,0.0693,1,Q1 (lowest paid in role),-30.2,1,18.0,2025-12-21,3,2,2,2,No,
382,Sanne,Grimaldi,Sanne Grimaldi,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2017-06-02,,Active,0,8.58,5-10 yr,4,Female,38,Divorced,College,7,573.0,Soren Fitzgerald,5605,0.4,2,Q2,-19.1,1,24.0,2025-12-13,4,1,1,3,Yes,
384,Grace,Nowak,Grace Nowak,5,Operations,Technology,Operations Director,2,Travel_Frequently,2019-10-24,,Active,0,6.19,5-10 yr,4,Female,26,Divorced,Bachelor,1,1360.0,Tariq Hassan,6397,0.4861,2,Q2,-12.3,1,20.0,2025-12-26,4,2,3,1,No,
385,Hannah,Lindqvist,Hannah Lindqvist,2,Engineering,Technology,Engineering Director,5,Travel_Rarely,2015-12-08,,Active,0,10.06,10 yr+,5,Male,50,Divorced,Below College,4,1423.0,Anika Andersen,19144,0.7975,4,Q4 (highest paid in role),19.4,2,14.0,2025-12-11,3,2,1,2,No,
386,Jonas,Whitfield,Jonas Whitfield,2,Engineering,Technology,Engineering Director,4,Travel_Rarely,2020-07-22,,Active,0,5.44,5-10 yr,4,Male,53,Married,Master,3,162.0,Soren Pashkov,17584,0.6203,3,Q3,9.7,3,16.0,2025-12-29,3,3,3,2,Yes,
387,Zara,Jokinen,Zara Jokinen,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2005-01-22,,Active,0,20.94,10 yr+,5,Male,42,Married,Below College,1,1975.0,Grace Kaur,4907,0.2154,1,Q1 (lowest paid in role),-29.1,0,25.0,2025-12-20,4,3,2,3,No,
388,Diego,Reyes,Diego Reyes,1,Sales,Go-To-Market,Sales Executive,2,Travel_Frequently,2015-10-29,,Active,0,10.17,10 yr+,5,Male,29,Single,College,2,1391.0,Marcus Andersen,4554,0.12,1,Q1 (lowest paid in role),-34.2,0,18.0,2025-12-23,3,4,2,2,No,
389,Amara,Dubois,Amara Dubois,2,Engineering,Technology,QA Engineer,2,Travel_Rarely,2015-08-02,,Active,0,10.41,10 yr+,5,Male,55,Married,College,20,638.0,Kwame Cardoso,5415,0.9457,4,Q4 (highest paid in role),67.3,1,19.0,2025-12-13,3,4,2,3,Yes,
390,Oscar,Hassan,Oscar Hassan,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Frequently,2020-12-19,,Active,0,5.03,5-10 yr,4,Male,26,Married,College,11,165.0,Ingrid Aoki,4741,0.1231,1,Q1 (lowest paid in role),-37.0,1,13.0,2025-12-25,3,1,1,3,Yes,
391,Nikolai,Osei,Nikolai Osei,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2008-07-24,,Active,0,17.44,10 yr+,5,Female,37,Single,Bachelor,1,1837.0,Diego Whitfield,2115,0.1065,1,Q1 (lowest paid in role),-34.7,0,12.0,2025-12-16,3,4,4,3,No,
393,Bruno,Moreau,Bruno Moreau,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Rarely,2023-12-28,,Active,0,2.01,1-3 yr,2,Male,38,Divorced,Master,23,119.0,Fatima Novak,5745,0.3,2,Q2,-23.7,1,14.0,2025-12-13,3,4,4,3,No,
395,Rosa,Simonsen,Rosa Simonsen,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2020-01-25,,Active,0,5.93,5-10 yr,4,Female,28,Single,College,8,575.0,Soren Bergman,3310,0.6254,3,Q3,2.2,0,21.0,2025-12-29,4,4,4,3,No,
396,Chloe,Tanaka,Chloe Tanaka,2,Engineering,Technology,Engineering Director,5,Travel_Frequently,2022-03-21,,Active,0,3.78,3-5 yr,3,Female,49,Single,Master,10,1423.0,Anika Andersen,18665,0.7215,3,Q3,16.4,0,11.0,2025-12-31,3,1,3,3,Yes,
397,Nina,Moreau,Nina Moreau,2,Engineering,Technology,Software Engineer,2,Travel_Rarely,2017-03-16,,Active,0,8.79,5-10 yr,4,Male,36,Single,Bachelor,3,447.0,Tobias Moreau,4485,0.8351,4,Q4 (highest paid in role),38.4,0,12.0,2025-12-15,3,2,3,3,No,
399,Zara,Haddad,Zara Haddad,1,Sales,Go-To-Market,Sales Representative,1,Travel_Frequently,2023-03-26,,Active,0,2.77,1-3 yr,2,Female,31,Divorced,Bachelor,5,580.0,Yuki Nowak,2789,0.6585,3,Q3,6.2,1,11.0,2025-12-22,3,2,4,2,No,
403,Oscar,Silva,Oscar Silva,2,Engineering,Technology,Software Engineer,1,Travel_Frequently,2021-06-16,,Active,0,4.54,3-5 yr,3,Male,37,Married,Bachelor,9,1837.0,Diego Whitfield,2326,0.2027,1,Q1 (lowest paid in role),-28.2,3,12.0,2025-12-22,3,4,2,2,Yes,
404,Nadia,Kowalski,Nadia Kowalski,1,Sales,Go-To-Market,Sales Executive,4,Travel_Frequently,2005-03-06,,Active,0,20.82,10 yr+,5,Female,42,Married,Bachelor,26,532.0,Tobias Aoki,13525,0.9877,4,Q4 (highest paid in role),95.3,1,14.0,2025-12-16,3,2,3,4,No,
406,Soren,Sharma,Soren Sharma,1,Sales,Go-To-Market,Sales Executive,3,Travel_Rarely,2014-11-17,,Active,0,11.12,10 yr+,5,Male,35,Married,Bachelor,16,1863.0,Oscar Kowalski,8020,0.7015,3,Q3,15.8,2,15.0,2025-12-25,3,2,3,2,No,
407,Nadia,Eriksen,Nadia Eriksen,2,Engineering,Technology,QA Engineer,1,Travel_Frequently,2024-01-11,,Active,0,1.97,1-3 yr,2,Male,36,Married,Master,18,1424.0,Rahul Novak,3688,0.6899,3,Q3,13.9,2,18.0,2025-12-21,3,4,3,3,No,
